name,website,size,industry,city,address,phone,product_jobs,design_jobs,ux_jobs,source,notes
"Europe Czech Digital, s.r.o.",,,,Prague,"Novákových 380/18, Libeň, 18000 Praha 8",,0,0,0,ares,
Digital Logistics Management  - DLM s.r.o.,,,,Prague,"Matiční 164/31, Krásné Březno, 40007 Ústí nad Labem",,0,1,0,ares,
"Digital MB, s.r.o.",,,,Prague,"Dělnická 1437/44, Holešovice, 17000 Praha 7",,1,0,0,ares,
DIGITAL SECURITY s.r.o.,,,,Prague,"Praha 4, Nad Nuslemi 701/18, PSČ 14000",,0,0,0,ares,
"DTSystems Digital Technology, s.r.o.",,,,Prague,"Požárnická 483, Nebušice, 16400 Praha 6",,0,0,0,ares,
Digital Bridge s.r.o.,,,,Prague,"U Hellady 697/4, Michle, 14000 Praha 4",,0,0,0,ares,
"FILM & DIGITAL, s.r.o.",,,,Prague,"Vršní 795/37, Kobylisy, 18200 Praha 8",,0,0,0,ares,
TECHNOLOGY DIGITAL s.r.o.,,,,Prague,"Petra Jilemnického 2814/2, 41501 Teplice",,0,0,0,ares,
DIGITAL TECHNOLOGIES s.r.o.,,,,Prague,"Stříbrského 977/11, Háje, 14900 Praha 4",,1,1,0,ares,
Digital Design s.r.o.,,,,Prague,"Barvičova 36/42, Stránice, 60200 Brno",,1,0,0,ares,
EDERA digital s.r.o.,,,,Prague,"Arnošta z Pardubic 2789, Zelené Předměstí, 53002 Pardubice",,0,0,0,ares,
"INX Digital Czech, a.s.",,,,Prague,"Do Čertous 2621/13, Horní Počernice, 19300 Praha 9",,1,1,1,ares,
Digital Platform s.r.o.,,,,Prague,"Levského 3221/1, Modřany, 14300 Praha 4",,0,0,0,ares,
Omko Digital a.s.,,,,Prague,"Šmahova 365/111, Slatina, 62700 Brno",,1,0,0,ares,
JaR DIGITAL group s.r.o.,,,,Prague,"Za Humny 3309/18c, Boršov, 69701 Kyjov",,0,0,0,ares,
FEO digital agency s.r.o.,,,E-commerce,Prague,"Olomoucká 1005/166, Černovice, 62700 Brno",,0,0,0,"ares,startupjobs",
Ki-Wi Digital s.r.o.,,,,Prague,"Lidická 971/25, Veveří, 60200 Brno",,1,1,0,ares,
"Digital trade, s.r.o.",,,,Prague,"Kubánské náměstí 1284/1, Vršovice, 10000 Praha 10",,0,0,0,ares,
B Digital s.r.o.,,,,Prague,"Pernerova 635/57, Karlín, 18600 Praha 8",,0,0,0,ares,
digital cave s.r.o.,,,,Prague,"Anglická 336/21, Vinohrady, 12000 Praha 2",,0,0,0,ares,
Logologic Digital CZ spol. s r.o.,,,,Prague,"Jaurisova 515/4, Michle, 14000 Praha 4",,0,0,0,ares,
Alwar Digital s.r.o.,,,,Prague,"Na lysinách 457/20, Hodkovičky, 14700 Praha 4",,0,0,0,ares,
FusionMax Digital s.r.o.,,,,Prague,"Revoluční 106/3, 25091 Zeleneč",,0,0,0,ares,
AUDIO DIGITAL s.r.o.,,,,Prague,"Podnikatelská 565, Běchovice, 19011 Praha 9",,0,0,0,ares,
"TELEKO digital, a.s.",,,,Prague,"Pod Hvězdárnou 453, Příbram II, 26101 Příbram",,1,0,0,ares,
"Digital People, a.s.",,,,Prague,"Rozkošného 1058/3, Smíchov, 15000 Praha 5",,1,1,1,ares,
Digital Addict s.r.o.,,,,Prague,"Chudenická 1058/32, Hostivař, 10200 Praha 10",,0,0,0,ares,
Digital Policy Institute - millennium 3000 a.s.,,,,Prague,"Týnská 633/12, Staré Město, 11000 Praha 1",,0,0,0,ares,
"XCENTER DIGITAL, s.r.o.",,,,Prague,"Thámova 221/7, Karlín, 18600 Praha 8",,0,0,0,ares,
"DIGITAL SURVEY, s.r.o.",,,,Prague,"č.p. 397, 28916 Přerov nad Labem",,0,0,0,ares,
ENIAC DIGITAL CINEMA s.r.o.,,,,Prague,"Národní 340/21, Staré Město, 11000 Praha 1",,0,0,0,ares,
"Digital Bunch, odštěpný závod",,,,Prague,"Slevačská 2368/68, Židenice, 61500 Brno",,0,0,0,ares,
OMNIO DIGITAL s.r.o.,,,,Prague,"Ohradní 1357/41, Michle, 14000 Praha 4",,1,0,0,ares,
"Digital Analog Media Group, s.r.o.",,,,Prague,"Klimentská 1246/1, Nové Město, 11000 Praha 1",,0,0,0,ares,
Block Digital Czech s.r.o.,,,,Prague,"Za Lužinami 127/19, Stodůlky, 15500 Praha 5",,0,0,0,ares,
SHERWOOD Digital a.s.,,,E-commerce,Prague,"Záhřebská 562/41, Vinohrady, 12000 Praha 2",,0,0,0,"ares,startupjobs",
Netfinity Digital Media s.r.o.,,,,Prague,"Tusarova 1215/55, Holešovice, 17000 Praha 7",,1,1,0,ares,
Digital Promoters s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,0,0,0,ares,
Advanced Digital Technologies s.r.o.,,,,Prague,"Průmyslová 499, 25261 Jeneč",,1,1,0,ares,
"AdsPro Digital, s.r.o.",,,,Prague,"Prokopova 2859/7, Žižkov, 13000 Praha 3",,1,1,0,ares,
Peppermint digital s.r.o.,,,,Prague,"Pernerova 635/57, Karlín, 18600 Praha 8",,1,1,1,ares,
Umania Digital Studios Europe s.r.o.,,,,Prague,"Hnězdenská 735/6, Troja, 18100 Praha 8",,0,0,0,ares,
Top Digital Group s.r.o.,,,,Prague,"Poděbradova 2017/61, Moravská Ostrava, 70200 Ostrava",,0,0,0,ares,
SANATORIUMS.COM Digital s.r.o.,,,,Prague,"třída Karla IV. 789/2, 50002 Hradec Králové",,0,0,0,ares,
DIGITAL Print s.r.o.,,,,Prague,"Na Skále 111, 25073 Radonice",,0,0,0,ares,
AERA Digital s.r.o.,,,,Prague,"K Šubrtce 797, Nebušice, 16400 Praha 6",,0,0,0,ares,
Praqia Digital s.r.o.,,,,Prague,"Štěpánská 539/9, Nové Město, 12000 Praha 2",,0,0,0,ares,
"Digital wasp, s.r.o. v likvidaci",,,,Prague,"Mezibranská 1579/4, Nové Město, 11000 Praha 1",,0,0,0,ares,
GRIP Digital s.r.o.,,,,Prague,"Na hlinách 1786/16, Kobylisy, 18200 Praha 8",,1,1,1,ares,
AMI Digital s.r.o.,,,,Prague,"Týn 641/4, Staré Město, 11000 Praha 1",,1,1,1,ares,
POWER DIGITAL s.r.o.,,,,Prague,"Klatovská třída 1569/79, Jižní Předměstí, 30100 Plzeň",,0,1,0,ares,
GDSH digital s.r.o.,,,,Prague,"Františka Křížka 1173/10, Holešovice, 17000 Praha 7",,1,1,0,ares,
Appio Digital s.r.o.,,,,Prague,"Radlická 112/22, Smíchov, 15000 Praha 5",,0,0,0,ares,
AV digital s.r.o.,,,,Prague,"J. Skácela 1228, Poštorná, 69141 Břeclav",,0,0,0,ares,
Elegant Digital s.r.o.,,,,Prague,"Nové sady 988/2, Staré Brno, 60200 Brno",,0,0,0,ares,
Digital BrainStormers s.r.o.,,,,Prague,"Zahradníčkova 1220/20a, Košíře, 15000 Praha 5",,0,0,0,ares,
MEDIA AGE digital s.r.o.,,,,Prague,"třída Kpt. Jaroše 1927/8, Černá Pole, 60200 Brno",,0,0,0,ares,
"DOAM digital, s.r.o.",,,,Prague,"Ocelkova 643/20, Černý Most, 19800 Praha 9",,0,0,0,ares,
"Digital Data 3D, s.r.o.",,,,Prague,"Záhumenní 393/55, 69618 Lužice",,0,0,0,ares,
LD digital agency s.r.o.,,,,Prague,"č.p. 320, 74281 Bravantice",,0,0,0,ares,
Progress Digital s.r.o.,,,,Prague,"Stavební 992/1, Poruba, 70800 Ostrava",,1,0,0,ares,
ABSOLUTE IRVINE DIGITAL IMAGING - Beneš Jan,,,,Prague,"Ruská 1501/18, 41501 Teplice",,0,0,0,ares,
Aricoma Digital s.r.o.,,,,Prague,"Vinohradská 1511/230, Strašnice, 10000 Praha 10",,1,1,1,ares,
"Základní odborová organizace GZ Digital Media, a.s. a GZ Recordable, s.r.o., Loděnice u Berouna",,,,Prague,"Tovární 340, 26712 Loděnice",,1,1,1,ares,
SSL digital s.r.o.,,,,Prague,"Údolní 222/5, Brno-město, 60200 Brno",,0,0,0,ares,
DIGITAL PICTURES TECHNOLOGY s.r.o.,,,,Prague,"Hodonínská 634/21, Komárov, 61700 Brno",,0,0,0,ares,
Thein Digital s.r.o.,,,,Prague,"Novoveská 2056/5i, Mariánské Hory, 70900 Ostrava",,1,0,0,ares,
Douglas Jay Arellanes,,,,Prague,"Bubenečská 496/53, Bubeneč, 16000 Praha 6",,0,0,0,ares,
Digital Ambition s.r.o.,,,,Prague,"Slovákova 351/2, Veveří, 60200 Brno",,0,0,0,ares,
ELO Digital Office ČR s.r.o.,,,,Prague,"Na strži 1702/65, Nusle, 14000 Praha 4",,1,1,0,ares,
Digital Video s.r.o.,,,,Prague,"Třanovského 619/28, Řepy, 16300 Praha 6",,0,0,0,ares,
WESTERN DIGITAL ( UK ) LIMITED - organizační složka,,,,Prague,"Klimentská 1216/46, Nové Město, 11000 Praha 1",,0,1,0,ares,
"Arakis Digital, z.s.p.o.",,,,Prague,"Třebínská 1758/11, České Budějovice 2, 37005 České Budějovice",,0,0,0,ares,
J&T Thein podfond Digital,,,,Prague,"Vyskočilova 1481/4, Michle, 14000 Praha 4",,0,0,0,ares,
"EAG Funds SICAV a.s., podfond EAG Digital Automotive",,,,Prague,"Dělnická 1628/9, Holešovice, 17000 Praha 7",,1,1,0,ares,
RockawayQ Digital Industry Holding – podfond I,,,,Prague,"Generála Píky 430/26, Dejvice, 16000 Praha 6",,0,0,0,ares,
"STECO DATA, spol. s r.o.",,,,Prague,"Staňkova 932/18, Háje, 14900 Praha 4",,0,1,0,ares,
NEWTON DATA s.r.o.,,,,Prague,"Úzká 526/2, 43191 Vejprty",,0,0,0,ares,
"Data Protection Services, s.r.o.",,,,Prague,"Pplk. Sochora 694/24, Holešovice, 17000 Praha 7",,0,0,0,ares,
CA-ST data s.r.o.,,,,Prague,"V břízkách 1441, Stará Boleslav, 25001 Brandýs nad Labem-Stará Boleslav",,0,0,0,ares,
Grey data limited s.r.o. v likvidaci,,,,Prague,"Nademlejnská 600/1, Hloubětín, 19800 Praha 9",,1,0,0,ares,
DATA Building s.r.o.,,,,Prague,"K. H. Borovského 1174/4a, 43401 Most",,0,1,0,ares,
"EMC DATA, s.r.o.",,,,Prague,"Plzeň, Na Bořích 603/58, PSČ 326 00",,0,0,0,ares,
Data Safety s.r.o.,,,,Prague,"M. R. Štefanika 264, 56201 Ústí nad Orlicí",,0,0,0,ares,
Salbio data tech. s.r.o.,,,,Prague,"Roháčova 145/14, Žižkov, 13000 Praha 3",,1,0,0,ares,
Data GP s.r.o.,,,,Prague,"Čechova 1467/59a, České Budějovice 6, 37001 České Budějovice",,0,0,0,ares,
Data Business s.r.o.,,,,Prague,"Husinecká 903/10, Žižkov, 13000 Praha 3",,0,0,0,ares,
DATA PRESCO s.r.o.,,,,Prague,"Na Kopečku 110, Hoštice, 25069 Vodochody",,0,0,0,ares,
Sdružení pro prostorová data o dopravních sítí,,,,Prague,"Kounicova 688/26, Veveří, 60200 Brno",,0,0,0,ares,
Data Logistic s.r.o.,,,,Prague,"Slavojova 579/9, Nusle, 12800 Praha 2",,0,0,0,ares,
Netbox data marketing s.r.o.,,,,Prague,"Korunní 2569/108, Vinohrady, 10100 Praha 10",,1,0,0,ares,
REMOIL s.r.o.,,,,Prague,"Vřesovická 429/1, Zličín, 15521 Praha 5",,1,0,0,ares,
Online data s.r.o.,,,,Prague,"Plzeňská 130/221, Motol, 15000 Praha 5",,0,0,0,ares,
Inform Data a.s.,,,,Prague,"Orlí 542/27, Brno-město, 60200 Brno",,1,1,0,ares,
Beneko data s.r.o.,,,,Prague,"Tyršova 338, 68603 Staré Město",,0,0,0,ares,
"Urban Data Solutions, s. r. o.",,,,Prague,"Bezděčín 48, 29301 Mladá Boleslav",,0,0,1,ares,
"Data Force, s.r.o.",,,,Prague,"Lužná 716/2, Vokovice, 16000 Praha 6",,1,1,0,ares,
"Data Protection Delivery Center, s.r.o.",,,,Prague,"Rybkova 1016/31, Veveří, 60200 Brno",,1,1,0,ares,
Amazon Data Services Czech Republic s.r.o.,,,,Prague,"Sokolovská 689/115, Karlín, 18600 Praha 8",,0,0,0,ares,
Secure Data s.r.o.,,,,Prague,"Karlínské náměstí 238/6, Karlín, 18600 Praha 8",,0,0,0,ares,
ZL NET data servis s.r.o.,,,,Prague,"Žilinská 44, 27301 Žilina",,0,1,0,ares,
Data Smart s.r.o.,,,,Prague,"Na Letné 1549, Rakovník II, 26901 Rakovník",,0,0,0,ares,
Ekonom PC data s.r.o.,,,,Prague,"Nábřežní 118, Nemošice, 53003 Pardubice",,0,0,0,ares,
Progressive Data Labs s.r.o.,,,,Prague,"R.A. Dvorského 600, Horní Měcholupy, 10900 Praha 10",,0,0,0,ares,
CitrEl Data cz s.r.o.,,,,Prague,"Vodňanského 538/4, Břevnov, 16900 Praha 6",,0,0,0,ares,
MK Data Solution s.r.o.,,,,Prague,"Mikulášská 226/2, 35002 Cheb",,0,0,0,ares,
NEW DATA LTD. - odštěpný závod,,,,Prague,"Vyšehradská 1349/2, Nové Město, 12800 Praha 2",,0,0,0,ares,
EXTRA DATA s.r.o.,,,,Prague,"Olomoucká 1005/166, Černovice, 62700 Brno",,0,0,0,ares,
BEsoul data s.r.o.,,,,Prague,"Větrná 1218, 73944 Brušperk",,1,0,0,ares,
Trust and Protect Data s.r.o.,,,,Prague,"Třebohostická 564/9, Strašnice, 10000 Praha 10",,0,0,1,ares,
"DATA & FILE PROCESSING s.r.o., v likvidaci",,,,Prague,"Jičínská 226/17, Žižkov, 13000 Praha 3",,0,0,0,ares,
Gromako Data & Services Ltd. odštěpný závod zahraniční právnické osoby,,,,Prague,"Javorová 303/7, Chomoutov, 78335 Olomouc",,0,0,0,ares,
DATA SERVIS CZ s.r.o.,,,,Prague,"Vítězná 573, Šumburk nad Desnou, 46841 Tanvald",,0,0,0,ares,
DATA HWY a.s.,,,,Prague,"Meziluží 2530/12, Horní Počernice, 19300 Praha 9",,1,0,0,ares,
"BI Data Solutions, s.r.o.",,,,Prague,"Marešova 643/6, Černý Most, 19800 Praha 9",,0,0,0,ares,
Data Warehouse Consulting s.r.o.,,,,Prague,"U pošty 1097/8, Libeň, 18000 Praha 8",,0,0,0,ares,
Data Diamond s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,1,1,1,ares,
Analytics Data Factory s.r.o.,,,,Prague,"Masarykovo náměstí 1544, Zelené Předměstí, 53002 Pardubice",,0,0,0,"ares,startupjobs",
Open Data Company s.r.o.,,,,Prague,"Národní 116/20, Nové Město, 11000 Praha 1",,1,0,0,ares,
"Data Stream Technologies, s.r.o.",,,,Prague,"Mečislavova 181/9, Nusle, 14000 Praha 4",,0,0,0,ares,
Universal Data Partners s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,0,0,0,ares,
Fresh Data s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,1,0,0,ares,
AZair Data s.r.o.,,,,Prague,"Koulova 1564/11, Dejvice, 16000 Praha 6",,0,0,0,ares,
Data Xperts Limited s.r.o.,,,,Prague,"U průhonu 1070/25, Holešovice, 17000 Praha 7",,0,0,0,ares,
"DATOS - data o spravedlnosti, z. s. v likvidaci",,,,Prague,"Ramešova 2598/6, Královo Pole, 61200 Brno",,0,0,0,ares,
Data Analysis & Technologies s.r.o. v likvidaci,,,,Prague,"V jámě 699/1, Nové Město, 11000 Praha 1",,0,0,0,ares,
"TBD DATA LTD, odštěpný závod",,,,Prague,"Skořepka 336/15, Trnitá, 60200 Brno",,0,0,0,ares,
Data Informatik s.r.o.,,,,Prague,"Pobřežní 620/3, Karlín, 18600 Praha 8",,0,0,0,ares,
"Health Care Data Europe, s.r.o.",,,,Prague,"Jaurisova 515/4, Michle, 14000 Praha 4",,0,0,0,ares,
Ogar data s.r.o.,,,,Prague,"Horní Jasenka 168, 75501 Vsetín",,0,0,0,ares,
Data Bees s.r.o.,,,,Prague,"Mezitraťová 202/40, Hrdlořezy, 19000 Praha 9",,0,0,0,ares,
cm data s.r.o.,,,,Prague,"Podbabská 1112/13, Bubeneč, 16000 Praha 6",,1,0,0,ares,
Synoptic Data s.r.o.,,,,Prague,"Požárníků 227/7, Háje, 35002 Cheb",,0,0,0,ares,
DOBRÁ DATA s.r.o.,,,,Prague,"Jaurisova 515/4, Michle, 14000 Praha 4",,0,0,0,ares,
Data centre Triangle a.s.,,,,Prague,"Dandova 2619/13, Horní Počernice, 19300 Praha 9",,0,0,0,ares,
Data Secure s.r.o.,,,,Prague,"Fryčovická 458, Letňany, 19900 Praha 9",,0,0,0,ares,
i-CONSULT Data s.r.o.,,,,Prague,"Libušina 17/25, Bělidla, 77900 Olomouc",,0,0,0,ares,
Data Ocean s.r.o.,,,,Prague,"Kunínova 1719/1, Chodov, 14900 Praha 4",,0,0,0,ares,
Data connection s.r.o.,,,,Prague,"č.p. 118, 73951 Nošovice",,1,0,0,ares,
IT DATA Consulting s.r.o.,,,,Prague,"Jičínská 226/17, Žižkov, 13000 Praha 3",,0,0,0,ares,
Sport Data s.r.o.,,,,Prague,"28. října 458/13, 77900 Olomouc",,0,0,0,ares,
Data Trend s.r.o.,,,,Prague,"Roháčova 145/14, Žižkov, 13000 Praha 3",,0,0,0,ares,
"Colours of Data, s.r.o.",,,,Prague,"Zátopkova 595, 25091 Zeleneč",,0,0,0,ares,
ECC Data s.r.o.,,,,Prague,"5. května 349, 58832 Brtnice",,0,0,0,ares,
Finance a data consult s.r.o.,,,,Prague,"Pod hájem 1802/4, Smíchov, 15000 Praha 5",,0,0,0,ares,
"Turf Data, z.s.",,,,Prague,"Hlavní 1252, Kvítkovice, 76502 Otrokovice",,0,0,0,ares,
"Sany data centre Limited, odštěpný závod",,,,Prague,"Budějovická 1998/55, Krč, 14000 Praha 4",,0,0,0,ares,
Data HS s.r.o.,,,,Prague,"Záhřebská 562/41, Vinohrady, 12000 Praha 2",,0,0,0,ares,
Data Vendor s.r.o.,,,,Prague,"Příkop 838/6, Zábrdovice, 60200 Brno",,0,0,0,ares,
Data Factory a.s.,,,,Prague,"Jaurisova 515/4, Michle, 14000 Praha 4",,1,0,1,ares,
Data Security Services s.r.o.,,,,Prague,"Radlická 663/28, Smíchov, 15000 Praha 5",,0,0,0,"ares,google_maps",
Odysseus Data Services s.r.o.,,,,Prague,"Pobřežní 249/46, Karlín, 18600 Praha 8",,0,0,0,"ares,startupjobs",
"KV data, s.r.o.",,,,Prague,"Na Roudné 443/18, Severní Předměstí, 30100 Plzeň",,0,0,0,ares,
GDPR General Data Protection Regulation s.r.o.,,,,Prague,"náměstí Přátelství 1518/4, Hostivař, 10200 Praha 10",,0,0,0,ares,
Data Waffle s.r.o.,,,,Prague,"Korunní 2569/108, Vinohrady, 10100 Praha 10",,0,0,0,ares,
"Face Data, s.r.o.",,,,Prague,"Říčanská 980/25, Žebětín, 64100 Brno",,0,0,0,ares,
Livesport Data s.r.o.,,,,Prague,"Bucharova 2928/14a, Stodůlky, 15800 Praha 5",,0,0,0,ares,
DATA INSPECTOR s.r.o.,,,,Prague,"Korunní 2569/108, Vinohrady, 10100 Praha 10",,0,0,0,ares,
Medical Data Protection s.r.o.,,,,Prague,"Přítoky 119, 28401 Miskovice",,0,0,0,ares,
Data Capture House s.r.o.,,,,Prague,"Severní 315, 28912 Třebestovice",,0,0,0,ares,
Premium Data Systems s.r.o.,,,,Prague,"Dlouhá 715/38, Staré Město, 11000 Praha 1",,1,0,0,ares,
Data guard s.r.o.,,,,Prague,"Merhautova 992/118, Černá Pole, 61300 Brno",,0,0,0,ares,
"TimeTree data s.r.o.  ""v likvidaci""",,,,Prague,"Tvrdonská 34/32, 69152 Kostice",,0,0,0,ares,
SynPro Data s.r.o.,,,,Prague,"Smetanova 841, 75501 Vsetín",,0,0,0,ares,
DC Ostrava Data housing s.r.o.,,,,Prague,"30. dubna 635/35, Moravská Ostrava, 70200 Ostrava",,0,0,0,ares,
Personal Data Services s.r.o.,,,,Prague,"Washingtonova 1624/5, Nové Město, 11000 Praha 1",,0,0,0,ares,
Compin Data s.r.o.,,,,Prague,"Braunerova 563/7, Libeň, 18000 Praha 8",,0,0,0,ares,
Paulina Emilia Data,,,,Prague,"Pod Harfou 943/36, Vysočany, 19000 Praha 9",,0,0,0,ares,
"LAWYA data protection, s.r.o.",,,,Prague,"Králova 298/4, Žabovřesky, 61600 Brno",,0,0,0,ares,
Data Capital s.r.o.,,,,Prague,"Korunní 2569/108, Vinohrady, 10100 Praha 10",,0,0,0,ares,
Data Protection Office a.s.,,,,Prague,"Žitná 562/10, Nové Město, 12000 Praha 2",,1,1,0,ares,
"Data Insight Group, SE",,,,Prague,"Nad Petruskou 2280/3, Vinohrady, 12000 Praha 2",,0,0,0,ares,
Peace Data s.r.o.,,,,Prague,"Tyršova 1838/14, Nové Město, 12000 Praha 2",,0,0,0,ares,
LEGALITÉ Data Protection Services s.r.o.,,,,Prague,"Václavská 316/12, Nové Město, 12000 Praha 2",,1,0,0,ares,
TC net - data s.r.o.,,,,Prague,"Jičínská 226/17, Žižkov, 13000 Praha 3",,0,0,0,ares,
Visual Data s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,1,0,0,ares,
"PROGEO data, spol. s r.o.",,,,Prague,"Na Valech 450/17, 58601 Jihlava",,0,0,0,ares,
Data House s.r.o.,,,,Prague,"č.p. 26, 67525 Rokytnice nad Rokytnou",,0,0,0,ares,
Funnel Web Data s.r.o.,,,,Prague,"Osadní 324/12a, Holešovice, 17000 Praha 7",,1,0,0,ares,
Glorious Data s.r.o.,,,,Prague,"Chodská 1132/19, Vinohrady, 12000 Praha 2",,1,0,0,ares,
SK Data s.r.o.,,,,Prague,"Hlavní 2992, 35201 Aš",,0,0,0,ares,
Data Driven Marketing s.r.o.,,,,Prague,"třída Karla IV. 502/23, 50002 Hradec Králové",,0,0,0,ares,
Big Dig Data s.r.o.,,,,Prague,"Opletalova 85, 25230 Řevnice",,0,0,0,"ares,startupjobs",
Mobile Data Centre s.r.o.,,,,Prague,"V Zátiší 810/1, Mariánské Hory, 70900 Ostrava",,0,0,0,ares,
simple data s.r.o. v likvidaci,,,,Prague,"Pod Habrovou 445/3, Hlubočepy, 15200 Praha 5",,0,0,0,ares,
Leviom data s.r.o.,,,,Prague,"Jungmannova 17/3, Nové Město, 11000 Praha 1",,1,1,0,ares,
Vertical Data Intelligence s.r.o.,,,,Prague,"Krymská 1598/47, 36001 Karlovy Vary",,1,0,0,ares,
Data Protection Management s.r.o.,,,,Prague,"Rohanské nábřeží 657/7, Karlín, 18600 Praha 8",,0,0,0,ares,
Data & Unicorns factory s.r.o. v likvidaci,,,,Prague,"Lužická 1646/6, Vinohrady, 12000 Praha 2",,1,0,0,ares,
DATA companies s.r.o.,,,,Prague,"č.p. 27, 50601 Jinolice",,0,0,0,ares,
BEACH - DATA s.r.o.,,,,Prague,"Ohradní 1454, Olešovice, 25168 Kamenice",,0,0,0,ares,
Public data s.r.o.,,,,Prague,"Nové sady 988/2, Staré Brno, 60200 Brno",,0,0,0,ares,
Grow data s.r.o.,,,,Prague,"Kaprova 42/14, Staré Město, 11000 Praha 1",,0,0,0,ares,
"Data Rhymes, s.r.o.",,,,Prague,"Revoluční 1082/8, Nové Město, 11000 Praha 1",,0,0,0,ares,
KZ-data s.r.o.,,,,Prague,"Generála Janouška 889/36, Černý Most, 19800 Praha 9",,0,0,0,ares,
eSVS.CZ DATA s.r.o.,,,,Prague,"Jasenická 1797, 75501 Vsetín",,0,0,0,ares,
EPIC DATA s.r.o. v likvidaci,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,1,1,0,ares,
Loading Data s.r.o.,,,,Prague,"Kladská 1462/3, Vinohrady, 12000 Praha 2",,1,1,0,ares,
Platinum Data s.r.o. v likvidaci,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,1,1,0,ares,
Retail - data s.r.o.,,,,Prague,"Míšovická 492/1, Zličín, 15521 Praha 5",,0,0,0,ares,
Handmade Data s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,1,1,0,ares,
"Open Data Initiative, z. s.",,,,Prague,"Sudoměřská 1413/2, Žižkov, 13000 Praha 3",,0,0,0,ares,
DK DATA Zlín s.r.o.,,,,Prague,"Dlouhá 2699, 76001 Zlín",,0,0,0,ares,
International Data Center s.r.o.,,,,Prague,"Korunní 2569/108, Vinohrady, 10100 Praha 10",,0,0,0,ares,
ECVA DATA s.r.o.,,,,Prague,"Nové sady 988/2, Staré Brno, 60200 Brno",,0,0,0,ares,
Data Robotics s.r.o.,,,,Prague,"Dukelských hrdinů 564/34, Holešovice, 17000 Praha 7",,0,0,0,ares,
"Obchodní data, z.s.",,,,Prague,"Kurzova 2222/16, Stodůlky, 15500 Praha 5",,0,0,0,ares,
BIx Data s.r.o.,,,,Prague,"č.p. 22, 26101 Dubno",,0,0,0,ares,
ARES Economic - DATA s.r.o.,,,,Prague,"Dlouhoveská 1676/65a, 74801 Hlučín",,0,0,0,ares,
GDPR - Data Protection s.r.o. v likvidaci,,,,Prague,"Korunní 2569/108, Vinohrady, 10100 Praha 10",,0,0,0,ares,
DATA WEALTH s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,1,1,0,ares,
FullCircle Data s.r.o.,,,,Prague,"Zámostní 1155/27, Slezská Ostrava, 71000 Ostrava",,1,1,0,ares,
DATA COMPLEX s.r.o.,,,,Prague,"č.p. 78, 54452 Bílé Poličany",,0,0,0,ares,
Vision data s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,0,0,0,ares,
Flipchart Data Reporting s.r.o.,,,,Prague,"Lipová 916/1a, Staré Brno, 60200 Brno",,0,0,0,ares,
rts data s.r.o.,,,,Prague,"Na Kopci 4199/18, 58601 Jihlava",,0,0,0,ares,
Smart Foto Data s.r.o.,,,,Prague,"Hybešova 856, 66601 Tišnov",,0,0,0,ares,
big data stavby s.r.o.,,,,Prague,"Jaurisova 515/4, Michle, 14000 Praha 4",,1,0,0,ares,
Data Consulting Limited - odštěpný závod,,,,Prague,"Kloboukova 1231/75, Chodov, 14800 Praha 4",,0,0,0,ares,
Data Stories Research s.r.o.,,,,Prague,"U Traktorky 1233/3, Dolní Chabry, 18400 Praha 8",,1,1,1,ares,
"BG Data Housing, a.s.",,,,Prague,"Štěpánská 539/9, Nové Město, 12000 Praha 2",,0,0,0,ares,
ICT Data Innovation s.r.o.,,,,Prague,"U Křížku 266, Mikovice, 27801 Kralupy nad Vltavou",,1,1,0,ares,
MYOWN DATA s.r.o.,,,,Prague,"Samaritská 199/16, Doudlevce, 30100 Plzeň",,1,1,0,ares,
PPM Data Analytics s.r.o.,,,,Prague,"Opletalova 921/6, Nové Město, 11000 Praha 1",,0,0,0,ares,
Premium Data Systems IV. s.r.o.,,,,Prague,"Dlouhá 715/38, Staré Město, 11000 Praha 1",,0,0,0,ares,
Premium Data Systems II. s.r.o.,,,,Prague,"Dlouhá 715/38, Staré Město, 11000 Praha 1",,0,0,0,ares,
DATA STRATEGY s.r.o.,,,,Prague,"Vřesová 589, 25303 Chýně",,0,0,0,ares,
Data Computing s.r.o.,,,,Prague,"Radoňovice 17, 46342 Hodkovice nad Mohelkou",,0,0,0,ares,
"Otevřená data o klimatu, z. ú.",,,,Prague,"Cyrilská 508/7, Trnitá, 60200 Brno",,0,0,0,ares,
STARSHIP DATA s.r.o.,,,,Prague,"Rybná 716/24, Staré Město, 11000 Praha 1",,0,0,0,ares,
BitBYT Data s.r.o.,,,,Prague,"Sokolova 95/14, Horní Heršpice, 61900 Brno",,0,0,0,ares,
